课程编号,课程名称,章,知识点,书籍文件名称,开始页码,结束页码,
INF1202,操作系统,进程同步,管程机制,INF1202_操作系统,141,144,
INF1202,操作系统,进程同步,经典的进程同步问题,INF1202_操作系统,144,152,
INF1202,操作系统,进程同步,Linux进程同步机制,INF1202_操作系统,152,154,
INF1202,操作系统,存储器管理,存储器的层次结构,INF1202_操作系统,158,160,
INF1202,操作系统,存储器管理,程序的装入与链接,INF1202_操作系统,160,164,
INF1202,操作系统,存储器管理,对换与覆盖,INF1202_操作系统,164,168,
INF1202,操作系统,存储器管理,连续分配存储管理方式,INF1202_操作系统,168,175,
INF1202,操作系统,存储器管理,分页存储管理方式,INF1202_操作系统,175,182,
INF1202,操作系统,存储器管理,分段存储管理方式,INF1202_操作系统,182,187,
INF1202,操作系统,存储器管理,段页式存储管理方式,INF1202_操作系统,187,189,
INF1202,操作系统,存储器管理,实例：基于IA-32/x86-64架构的内存管理策略,INF1202_操作系统,189,190,
INF1202,操作系统,虚拟存储器,虚拟存储器概述,INF1202_操作系统,194,197,
INF1202,操作系统,虚拟存储器,请求分页存储管理方式,INF1202_操作系统,197,202,
INF1202,操作系统,虚拟存储器,页面置换算法,INF1202_操作系统,202,208,
INF1202,操作系统,虚拟存储器,“抖动”与工作集,INF1202_操作系统,208,211,
INF1202,操作系统,虚拟存储器,请求分段存储管理方式,INF1202_操作系统,212,215,
INF1202,操作系统,虚拟存储器,虚拟存储器实现实例,INF1202_操作系统,215,217,
INF1202,操作系统,输入/输出系统,I/O系统的功能、模型与接口,INF1202_操作系统,221,225,
INF1202,操作系统,输入/输出系统,I/O设备和设备控制器,INF1202_操作系统,225,235,
INF1202,操作系统,输入/输出系统,中断和中断处理程序,INF1202_操作系统,235,240,
INF1202,操作系统,输入/输出系统,设备驱动程序,INF1202_操作系统,240,243,
INF1202,操作系统,输入/输出系统,与设备无关的I/O软件,INF1202_操作系统,244,249,
INF1202,操作系统,输入/输出系统,用户层的I/O软件,INF1202_操作系统,249,253,
INF1202,操作系统,输入/输出系统,缓冲区管理,INF1202_操作系统,253,259,
INF1202,操作系统,输入/输出系统,磁盘性能概述和磁盘调度,INF1202_操作系统,259,265,
INF1202,操作系统,文件管理,文件和文件系统,INF1202_操作系统,270,274,
INF1202,操作系统,文件管理,文件的逻辑结构,INF1202_操作系统,274,280,
INF1202,操作系统,文件管理,文件目录,INF1202_操作系统,280,288,
INF1202,操作系统,文件管理,文件共享,INF1202_操作系统,288,291,
INF1202,操作系统,文件管理,文件保护,INF1202_操作系统,291,296,
INF1202,操作系统,文件管理,Linux文件系统实例,INF1202_操作系统,296,299,
INF1202,操作系统,磁盘存储器管理,外存的组织方式,INF1202_操作系统,302,310,
INF1202,操作系统,磁盘存储器管理,文件存储空间的管理,INF1202_操作系统,310,313,
INF1202,操作系统,磁盘存储器管理,提高磁盘I/O速度的途径,INF1202_操作系统,313,317,
INF1202,操作系统,磁盘存储器管理,提高磁盘可靠性的技术,INF1202_操作系统,317,322,
INF1202,操作系统,磁盘存储器管理,存储新技术,INF1202_操作系统,322,325,
INF1202,操作系统,磁盘存储器管理,数据一致性控制,INF1202_操作系统,325,328,
INF1202,操作系统,多处理机操作系统,多处理机系统的基本概念,INF1202_操作系统,334,335,
INF1202,操作系统,多处理机操作系统,多处理机系统的结构,INF1202_操作系统,335,341,
INF1202,操作系统,多处理机操作系统,多处理机操作系统的特征与类型,INF1202_操作系统,341,346,
INF1202,操作系统,多处理机操作系统,多处理机操作系统的进程同步,INF1202_操作系统,346,352,
INF1202,操作系统,多处理机操作系统,多处理机操作系统的进程调度,INF1202_操作系统,353,359,
INF1202,操作系统,虚拟化和云计算,虚拟化的基本概念,INF1202_操作系统,362,368,
INF1202,操作系统,虚拟化和云计算,虚拟化技术,INF1202_操作系统,368,373,
INF1202,操作系统,虚拟化和云计算,云计算,INF1202_操作系统,373,378,
INF1202,操作系统,虚拟化和云计算,实例：虚拟机软件,INF1202_操作系统,378,379,
INF1202,操作系统,保护和安全,安全环境,INF1202_操作系统,382,384,
INF1202,操作系统,保护和安全,数据加密技术,INF1202_操作系统,384,388,
INF1202,操作系统,保护和安全,用户验证,INF1202_操作系统,389,393,
INF1202,操作系统,保护和安全,来自系统内部的攻击,INF1202_操作系统,393,397,
INF1202,操作系统,保护和安全,来自系统外部的攻击,INF1202_操作系统,397,402,
INF1202,操作系统,保护和安全,可信系统,INF1202_操作系统,402,406,
